1666,2013,13555
1667,2000,14241
1668,2005,14299
1669,2014,14836
1670,2009,13847
1671,2017,13715
1672,2001,12981
1673,2005,14037
1674,2018,12921
1675,2001,13597
1676,2014,14738
1677,2014,13816
1678,2008,12944
1679,2013,14521
1680,2008,14698
1681,2013,14162
1682,2008,15180
1683,2001,12404
1684,2013,15357
1685,2015,14679
1686,2000,15067
1687,2013,13418
1688,2009,14680
1689,2005,15398
1690,2011,14356
1691,2002,13244
1692,2006,13940
1693,2006,12849
1694,2010,13599
1695,2017,14699
1696,2018,14074
1697,2002,13232
1698,2000,13999
1699,2001,13840
1700,2008,14508
1701,2017,14911
1702,2009,14290
1703,2010,13087
1704,2012,13750
1705,2014,14314
1706,2012,13600
1707,2016,14252
1708,2008,12505
1709,2012,12397
1710,2010,15081
1711,2015,13086
1712,2017,15180
1713,2006,13700
1714,2011,14044
1715,2016,13614
1716,2010,14555
1717,2009,14407
1718,2004,12481
1719,2009,14426
1720,2015,14307
1721,2005,14717
1722,2005,14741
1723,2018,15873
1724,2018,13146
1725,2016,12658
1726,2005,13105
1727,2003,13318
1728,2007,16221
1729,2015,13165
1730,2018,14383
1731,2005,12630
1732,2004,12918
1733,2013,15739
1734,2004,12865
1735,2000,12981
1736,2003,13434
1737,2013,13664
1738,2009,13567
1739,2003,14882
1740,2005,12441
1741,2003,16243
1742,2001,13526
1743,2011,15097
1744,2004,12650
1745,2000,13457
1746,2000,12410
1747,2000,14024
1748,2018,13987
1749,2005,12126
1750,2005,14471
1751,2017,13030
1752,2017,13432
1753,2009,14822
1754,2010,14219
1755,2018,14232
1756,2015,13780
1757,2011,12300
1758,2004,12237
1759,2017,12893
1760,2014,13409
1761,2010,14021
1762,2001,14232
1763,2010,12551
1764,2013,13436
1765,2003,14343
1766,2002,15591
1767,2015,14177
1768,2013,15095
1769,2006,14164
1770,2003,11902
1771,2016,13436
1772,2013,12172
1773,2005,12208
1774,2013,12214
1775,2014,15693
1776,2007,12763
1777,2009,14602
1778,2000,14829
1779,2004,14783
1780,2005,14952
1781,2007,13921
1782,2016,12168
1783,2007,13753
1784,2013,13902
1785,2013,14618
1786,2017,14517
1787,2012,12666
1788,2010,13312
1789,2011,15526
1790,2013,12974
1791,2015,14907
1792,2001,14967
1793,2018,14861
1794,2006,12443
1795,2014,15071
1796,2016,13089
1797,2015,13749
1798,2005,14177
1799,2011,15868
1800,2010,15102
1801,2018,12482
1802,2011,12918
1803,2009,13493
1804,2007,12590
1805,2011,15084
1806,2018,13944
1807,2000,12148
1808,2017,14114
1809,2013,14884
1810,2006,11995
1811,2014,15182
1812,2006,13565
1813,2011,13221
1814,2014,12524
1815,2002,14514
1816,2004,13932
1817,2002,11751
1818,2007,14373
1819,2012,14288
1820,2001,12236
1821,2008,14781
1822,2017,11496
1823,2016,12461
1824,2005,13827
1825,2004,14292
1826,2015,13357
1827,2015,14732
1828,2001,14311
1829,2008,13012
1830,2009,11939
1831,2003,14030
1832,2001,14064
1833,2001,12300
1834,2012,14076
1835,2003,13663
1836,2018,14990
1837,2003,13676
1838,2017,12689
1839,2011,13741
1840,2013,14804
1841,2011,14943
1842,2015,12573
1843,2003,14037
1844,2006,13845
1845,2015,11718
1846,2015,13496
1847,2007,13648
1848,2008,13414
1849,2012,13643
1850,2010,13023
1851,2013,13752
1852,2009,14523
1853,2013,14558
1854,2018,14208
1855,2001,12422
1856,2004,13451
1857,2014,14847
1858,2001,13550
1859,2014,13457
1860,2002,14788
1861,2014,14368
1862,2011,12850
1863,2012,14505
1864,2018,13479
1865,2016,12480
1866,2008,12958
1867,2006,14672
1868,2008,13665
1869,2012,13503
1870,2015,14536
1871,2013,13650
1872,2012,14093
1873,2013,13877
1874,2001,13473
1875,2017,14034
1876,2009,14543
1877,2009,14309
1878,2001,14767
1879,2010,14645
1880,2014,11806
1881,2015,12753
1882,2005,15149
1883,2015,14254
1884,2009,14626
1885,2002,15336
1886,2015,14424
1887,2007,14147
1888,2018,14803
1889,2007,14142
1890,2003,13067
1891,2009,13980
1892,2007,15404
1893,2002,14795
1894,2006,14721
1895,2005,12014
1896,2009,13377
1897,2005,13811
1898,2012,13354
1899,2014,14862
1900,2013,13439
1901,2011,14141
1902,2010,13264
1903,2011,15224
1904,2002,13560
1905,2016,15234
1906,2008,14804
1907,2003,13032
1908,2006,13757
1909,2012,14574
1910,2003,14760
1911,2011,12789
1912,2016,12999
1913,2004,13892
1914,2005,12781
1915,2005,12661
1916,2011,13355
1917,2012,14125
1918,2016,14224
1919,2014,14152
1920,2007,14190
1921,2008,14611
1922,2009,14086
1923,2001,14214
1924,2016,15805
1925,2002,14344
1926,2014,13255
1927,2016,16183
1928,2007,12987
1929,2008,14459
1930,2015,13959
1931,2010,15794
1932,2003,11955
1933,2007,13145
1934,2003,14396
1935,2009,15071
1936,2006,13964
1937,2011,14383
1938,2017,13578
1939,2016,15456
1940,2012,14490
1941,2011,12358
1942,2002,13422
1943,2011,12956
1944,2012,15233
1945,2015,13689
1946,2006,13446
1947,2016,13657
1948,2004,14510
1949,2001,15310
1950,2006,13754
1951,2008,16340
1952,2007,14483
1953,2003,12818
1954,2003,15075
1955,2003,13567
1956,2017,16143
1957,2004,14043
1958,2001,12512
1959,2006,12455
1960,2001,12253
1961,2006,12994
1962,2008,13581
1963,2012,14836
1964,2013,14871
1965,2009,13399
1966,2013,13764
1967,2008,14341
1968,2005,15064
1969,2012,14606
1970,2008,15624
1971,2002,14753
1972,2001,15599
1973,2003,14928
1974,2005,13297
1975,2010,13480
1976,2001,16360
1977,2004,16349
1978,2002,13352
1979,2005,12225
1980,2006,14583
1981,2017,13241
1982,2005,15003
1983,2017,15149
1984,2017,14154
1985,2000,13845
1986,2011,14398
1987,2009,14652
1988,2008,13664
1989,2012,14867
1990,2000,12945
1991,2006,14568
1992,2005,14282
1993,2001,14114
1994,2003,13343
1995,2003,13565
1996,2001,13879
1997,2016,12567
1998,2011,14303
1999,2003,14230
2000,2015,11860
2001,2018,14492
2002,2002,14296
2003,2009,14141
2004,2012,13836
2005,2006,15997
2006,2005,15102
2007,2000,14061
2008,2005,14983
2009,2012,12737
2010,2006,14469
2011,2006,12774
2012,2007,13552
2013,2002,14316
2014,2007,14660
2015,2012,14323
2016,2014,13486
2017,2010,13593
2018,2003,12507
2019,2010,15126
2020,2002,13918
2021,2003,13805
2022,2016,15860
2023,2001,13276
2024,2016,14319
2025,2012,13054
2026,2011,15727
2027,2016,15022
2028,2006,14092
2029,2007,14346
2030,2017,14199
2031,2015,14144
2032,2007,14740
2033,2014,15050
2034,2007,13166
2035,2009,15341
2036,2000,13959
2037,2017,13786
2038,2012,13658
2039,2014,14292
2040,2017,12774
2041,2003,13425
2042,2005,14884
2043,2014,13546
2044,2003,13009
2045,2006,15079
2046,2013,14987
2047,2005,14788
2048,2017,14191
2049,2017,12587
2050,2008,12561
2051,2010,14375
2052,2013,14744
2053,2007,15487
2054,2011,12761
2055,2011,14194
2056,2018,12818
2057,2013,14921
2058,2016,12234
2059,2005,13084
2060,2013,12050
2061,2007,13791
2062,2000,13959
2063,2008,12548
2064,2014,13098
2065,2007,13703
2066,2015,13800
2067,2018,14554
2068,2007,13847
2069,2010,12416
2070,2017,14382
2071,2007,14489
2072,2002,12512
2073,2004,12978
2074,2007,14603
2075,2001,15726
2076,2000,14127
2077,2008,15103
2078,2000,16174
2079,2003,11719
2080,2004,12488
2081,2002,13387
2082,2017,13221
2083,2007,12509
2084,2003,15715
2085,2000,12907
2086,2016,13561
2087,2018,12789
2088,2002,16151
2089,2000,15298
2090,2005,14173
2091,2010,13486
2092,2006,13094
2093,2007,13933
2094,2013,12160
2095,2001,13152
2096,2013,14210
2097,2016,14229
2098,2013,14592
2099,2005,14501
2100,2000,12726
2101,2015,13843
2102,2011,13469
2103,2010,14407
2104,2018,12086
2105,2000,11681
2106,2004,12081
2107,2016,12740
2108,2004,13658
2109,2003,14124
2110,2018,16044
2111,2007,13471
2112,2003,14507
2113,2014,14648
2114,2002,12541
2115,2002,11998
2116,2012,13758
2117,2006,14808
2118,2002,15855
2119,2004,14995
2120,2018,13631
2121,2012,15544
2122,2010,13120
2123,2016,13430
2124,2009,13988
2125,2012,15055
2126,2006,13450
2127,2003,13218
2128,2018,14309
2129,2009,14433
2130,2001,14111
2131,2012,12993
2132,2015,12099
2133,2004,13590
2134,2001,13023
2135,2017,12969
2136,2008,13250
2137,2006,15265
2138,2003,13007
2139,2005,12618
2140,2012,15029
2141,2004,12905
2142,2017,13403
2143,2013,13429
2144,2013,13503
2145,2008,13848
2146,2005,14693
2147,2000,11891
2148,2017,13606
2149,2013,13106
2150,2006,13127
2151,2006,12910
2152,2017,14155
2153,2015,12260
2154,2016,12880
2155,2014,13660
2156,2013,15251
2157,2000,13410
2158,2007,13335
2159,2010,12743
2160,2016,12643
2161,2016,14467
2162,2018,14083
2163,2002,14580
2164,2005,12942
2165,2008,11753
2166,2011,14325
2167,2008,15363
2168,2007,14583
2169,2009,14814
2170,2003,14025
2171,2011,13344
2172,2005,15553
2173,2012,14103
2174,2003,13971
2175,2014,12783
2176,2017,14486
2177,2010,13087
2178,2015,12393
2179,2016,15471
2180,2017,14799
2181,2012,13723
2182,2011,12830
2183,2007,14979
2184,2008,13990
2185,2004,12609
2186,2009,13473
2187,2012,14308
2188,2002,13832
2189,2016,14271
2190,2012,12250
2191,2017,12446
2192,2010,12938
2193,2010,12911
2194,2011,14379
2195,2002,14923
2196,2001,13439
2197,2003,14332
2198,2018,14157
2199,2003,15059
2200,2001,15016
2201,2016,13596
2202,2010,11799
2203,2014,14994
2204,2016,12988
2205,2004,14259
2206,2006,13137
2207,2013,13195
2208,2011,15449
2209,2018,15761
2210,2000,13940
2211,2002,14645
2212,2012,14895
2213,2012,14546
2214,2009,13938
2215,2004,13557
2216,2000,14233
2217,2017,13839
2218,2015,14090
2219,2010,13107
2220,2016,12577
2221,2011,15184
2222,2000,14183
2223,2006,14199
2224,2017,16037
2225,2011,12692
2226,2017,14002
2227,2000,14382
2228,2011,14171
2229,2002,13509
2230,2012,15170
2231,2010,12883
2232,2017,14630
2233,2015,13482
2234,2001,14192
2235,2013,13507
2236,2014,14952
2237,2000,13524
2238,2017,13493
2239,2015,13903
2240,2016,12965
2241,2003,13866
2242,2004,13713
2243,2011,13492
2244,2000,14101
2245,2005,15167
2246,2012,14439
2247,2008,12726
2248,2011,13014
2249,2008,13223
2250,2009,14157
2251,2000,11963
2252,2018,15706
2253,2000,14966
2254,2010,12828
2255,2015,14201
2256,2003,13851
2257,2006,16033
2258,2002,12592
2259,2017,16066
2260,2018,13125
2261,2013,12622
2262,2009,14500
2263,2010,15887
2264,2016,13040
2265,2002,13321
2266,2000,13654
2267,2015,14415
2268,2003,14843
2269,2016,12199
2270,2016,12798
2271,2004,13963
2272,2014,13879
2273,2013,14977
2274,2018,14448
2275,2018,12639
2276,2013,12439
2277,2012,14387
2278,2014,13977
2279,2014,14406
2280,2002,14035
2281,2003,15623
2282,2015,15072
2283,2000,14422
2284,2012,12974
2285,2011,13632
2286,2014,13331
2287,2011,14752
2288,2003,14185
2289,2007,13170
2290,2008,15012
2291,2004,15181
2292,2007,15309
2293,2006,12842
2294,2017,12481
2295,2017,13184
2296,2012,13593
2297,2015,14304
2298,2018,14724
2299,2018,13241
2300,2018,13275
2301,2018,12009
2302,2003,14069
2303,2011,14101
2304,2012,15281
2305,2001,14389
2306,2009,13964
2307,2013,12367
2308,2000,13217
2309,2017,14848
2310,2016,14626
2311,2007,13134
2312,2000,13316
2313,2003,13768
2314,2000,13699
2315,2001,15436
2316,2007,14634
2317,2002,12277
2318,2007,12279
2319,2012,11553
2320,2013,13624
2321,2009,15023
2322,2012,13865
2323,2005,14210
2324,2009,14977
2325,2009,13577
2326,2011,14866
2327,2003,14865
2328,2002,12509
2329,2008,15067
2330,2016,13493
2331,2011,14280
2332,2008,14256
2333,2011,13701
2334,2007,13681
2335,2006,13788
2336,2017,14365
2337,2007,16155
2338,2003,13160
2339,2006,12648
2340,2015,13163
2341,2013,14065
2342,2016,15515
2343,2010,13092
2344,2018,13630
2345,2008,14369
2346,2018,14473
2347,2015,14314
2348,2016,12296
2349,2000,13335
2350,2012,14428
2351,2003,14726
2352,2004,13459
2353,2016,14639
2354,2009,14256
2355,2014,12765
2356,2002,13579
2357,2012,14859
2358,2008,14221
2359,2010,12549
2360,2013,12830
2361,2005,15736
2362,2005,12878
2363,2016,16577
2364,2018,15910
2365,2006,14653
2366,2008,12042
2367,2005,14467
2368,2018,13243
2369,2011,14280
2370,2014,13254
2371,2000,14346
2372,2009,14303
2373,2017,14631
2374,2005,12662
2375,2015,13298
2376,2013,15510
2377,2016,13002
2378,2011,15491
2379,2004,13200
2380,2000,12498
2381,2008,14433
2382,2018,13149
2383,2004,14291
2384,2009,14535
2385,2013,13522
2386,2016,13700
2387,2000,13404
2388,2012,15179
2389,2008,12741
2390,2016,12418
2391,2001,12239
2392,2015,12487
2393,2013,13521
2394,2002,13488
2395,2002,13406
2396,2002,13740
2397,2007,13991
2398,2013,13800
2399,2007,11739
2400,2015,13202
2401,2014,12807
2402,2011,14189
2403,2011,14467
2404,2000,13687
2405,2013,14625
2406,2012,15217
2407,2013,12273
2408,2011,14225
2409,2002,13009
2410,2005,14091
2411,2005,14192
2412,2006,13255
2413,2016,16046
2414,2012,15914
2415,2016,13979
2416,2003,12751
2417,2017,12484
2418,2011,13754
2419,2004,13753
2420,2006,14825
2421,2002,14192
2422,2003,14307
2423,2015,15135
2424,2014,15162
2425,2002,13267
2426,2004,12850
2427,2012,14483
2428,2000,13953
2429,2000,13972
2430,2017,12624
2431,2012,12397
2432,2011,14220
2433,2010,14912
2434,2009,15956
2435,2006,13158
2436,2017,14743
2437,2014,13854
2438,2016,12192
2439,2006,13164
2440,2005,13736
2441,2003,11990
2442,2012,13356
2443,2012,15356
2444,2002,14178
2445,2016,14814
2446,2015,12466
2447,2015,14474
2448,2018,12018
2449,2004,12533
2450,2011,11621
2451,2013,14779
2452,2002,13942
2453,2013,13386
2454,2001,13643
2455,2000,15375
2456,2018,12586
2457,2001,13710
2458,2013,13675
2459,2004,13495
2460,2013,14389
2461,2013,14249
2462,2012,14099
2463,2004,14401
2464,2016,16532
2465,2001,14632
2466,2002,15083
2467,2018,14249
2468,2007,13869
2469,2016,14073
2470,2009,12879
2471,2004,13003
2472,2012,15230
2473,2011,15171
2474,2014,14263
2475,2012,12961
2476,2015,14494
2477,2015,14072
2478,2015,15149
2479,2010,15083
2480,2017,13944
2481,2013,12635
2482,2016,13576
2483,2004,14342
2484,2010,13710
2485,2008,12912
2486,2007,13870
2487,2013,14266
2488,2007,13102
2489,2008,11341
2490,2002,14436
2491,2004,14411
2492,2004,14979
2493,2011,13101
2494,2003,15214
2495,2018,14403
2496,2004,11782
2497,2002,13745
2498,2001,15063
2499,2018,13942
2500,2009,15213
2501,2004,13099
2502,2000,12892
2503,2014,15350
2504,2016,14455
2505,2015,13790
2506,2018,12564
2507,2018,14056
2508,2007,15455
2509,2007,14095
2510,2013,14864
2511,2011,14724
2512,2009,14225
2513,2014,13229
2514,2018,15544
2515,2016,14280
2516,2002,14898
2517,2003,14330
2518,2012,13913
2519,2006,14428
2520,2004,13332
2521,2011,14707
2522,2011,13047
2523,2010,13825
2524,2003,15449
2525,2009,14546
2526,2007,14229
2527,2013,15355
2528,2004,12571
2529,2012,12905
2530,2014,12903
2531,2013,12767
2532,2004,15679
2533,2005,14600
2534,2006,16433
2535,2001,13856
2536,2013,12331
2537,2011,13541
2538,2014,12648
2539,2005,14559
2540,2001,13526
2541,2014,13016
2542,2008,12711
2543,2001,15337
2544,2004,13867
2545,2012,12372
2546,2004,14804
2547,2015,15596
2548,2010,12510
2549,2004,12383
2550,2017,13220
2551,2013,13522
2552,2012,15041
2553,2001,12134
2554,2006,15605
2555,2018,14973
2556,2012,12781
2557,2003,12820
2558,2000,13938
2559,2009,13372
2560,2001,13520
2561,2003,14671
2562,2001,13274
2563,2011,15057
2564,2002,16319
2565,2008,14510
2566,2016,13814
2567,2004,14912
2568,2009,14508
2569,2017,13853
2570,2012,13510
2571,2009,13722
2572,2018,14038
2573,2004,13053
2574,2011,16285
2575,2007,13515
2576,2007,13272
2577,2016,12411
2578,2008,13906
2579,2009,15102
2580,2005,14426
2581,2018,11806
2582,2010,14311
2583,2013,13052
2584,2012,13925
2585,2002,16096
2586,2001,14658
2587,2004,13497
2588,2007,15624
2589,2003,13988
2590,2006,12384
2591,2009,14707
2592,2015,16060
2593,2013,14622
2594,2013,14226
2595,2017,13390
2596,2012,14061
2597,2016,16544
2598,2005,13526
2599,2010,12346
2600,2005,15327
2601,2006,14823
2602,2015,13532
2603,2005,15045
2604,2015,14969
2605,2015,12648
2606,2012,14518
2607,2015,15232
2608,2008,12331
2609,2013,13620
2610,2016,12286
2611,2017,15122
2612,2006,14120
2613,2005,12509
2614,2013,13408
2615,2007,13568
2616,2002,12740
2617,2007,13557
2618,2017,13380
2619,2004,13742
2620,2014,14935
2621,2011,14404
2622,2011,13898
2623,2010,14812
2624,2008,13493
2625,2000,13155
2626,2013,12828
2627,2016,12556
2628,2018,12229
2629,2010,12551
2630,2001,14978
2631,2013,13369
2632,2018,14122
2633,2009,13579
2634,2007,14482
2635,2006,13430
2636,2013,13409
2637,2002,13867
2638,2007,12430
2639,2017,13615
2640,2012,14652
2641,2013,13598
2642,2010,14393
2643,2018,15496
2644,2017,15740
2645,2013,13432
2646,2004,13551
2647,2007,14924
2648,2014,14710
2649,2015,12813
2650,2013,14246
2651,2012,15401
2652,2001,14112
2653,2018,13408
2654,2014,12612
2655,2018,14540
2656,2001,13532
2657,2017,13680
2658,2015,13357
2659,2000,14039
2660,2017,15209
2661,2001,14485
2662,2017,15305
2663,2007,12844
2664,2006,14182
2665,2004,12868
2666,2008,12369
2667,2010,14000
2668,2005,14014
2669,2004,13499
2670,2004,14056
2671,2016,14936
2672,2008,12149
2673,2018,12537
2674,2000,12213
2675,2018,13424
2676,2003,12465
2677,2004,15424
2678,2009,14000
2679,2018,14659
2680,2007,12748
2681,2009,13001
2682,2012,13968
2683,2012,13361
2684,2005,13489
2685,2000,12954
2686,2002,14320
2687,2014,15142
2688,2015,13819
2689,2016,14151
2690,2011,13525
2691,2018,13476
2692,2016,12185
2693,2003,13857
2694,2000,14455
2695,2017,13239
2696,2015,12957
2697,2002,13326
2698,2016,16000
2699,2018,15113
2700,2002,14321
2701,2009,13866
2702,2018,14441
2703,2017,14778
2704,2000,13772
2705,2002,12884
2706,2007,13556
2707,2000,16520
2708,2007,13312
2709,2008,14491
2710,2018,15769
2711,2015,14126
2712,2005,14096
2713,2008,15340
2714,2015,13012
2715,2012,14843
2716,2007,12725
2717,2002,15887
2718,2018,14796
2719,2004,14938
2720,2012,14283
2721,2016,13177
2722,2008,13980
2723,2014,13682
2724,2006,12474
2725,2000,14001
2726,2006,14102
2727,2011,14225
2728,2007,12386
2729,2000,12632
2730,2004,14480
2731,2004,14136
2732,2003,12706
2733,2000,14509
2734,2001,14289
2735,2000,14639
2736,2001,12360
2737,2016,13799
2738,2016,14781
2739,2001,15263
2740,2009,15176
2741,2001,13370
2742,2005,14539
2743,2014,16161
2744,2017,14651
2745,2012,12351
2746,2005,12785
2747,2002,16152
2748,2009,13569
2749,2003,13423
2750,2001,13820
2751,2007,15777
2752,2004,15550
2753,2018,14256
2754,2016,14875
2755,2004,14271
2756,2000,14332
2757,2015,11682
2758,2004,14725
2759,2006,12372
2760,2016,14119
2761,2018,14681
2762,2015,13092
2763,2001,14936
2764,2002,12728
2765,2003,13884
2766,2005,14636
2767,2004,12626
2768,2009,14710
2769,2010,14395
2770,2010,14545
2771,2003,13111
2772,2004,14455
2773,2004,13889
2774,2003,14676
2775,2009,14550
2776,2000,14440
2777,2011,12827
2778,2002,14234
2779,2004,14248
2780,2010,13547
2781,2014,14174
2782,2017,13712
2783,2007,12621
2784,2009,13243
2785,2008,13415
2786,2004,13089
2787,2001,13199
2788,2004,13691
2789,2002,15192
2790,2007,14852
2791,2004,13223
2792,2018,13511
2793,2013,13951
2794,2006,13596
2795,2011,13043
2796,2001,13639
2797,2007,14335
2798,2004,13531
2799,2013,13154
2800,2005,14597
2801,2013,15641
2802,2010,12882
2803,2008,13910
2804,2001,14577
2805,2004,12578
2806,2011,15178
2807,2018,14058
2808,2007,13660
2809,2003,13575
2810,2005,14539
2811,2016,12327
2812,2002,14547
2813,2015,14219
2814,2000,13688
2815,2017,14045
2816,2015,13637
2817,2007,16964
2818,2010,15148
2819,2006,13635
2820,2010,12691
2821,2018,13032
2822,2009,14870
2823,2000,14169
2824,2004,13086
2825,2015,13249
2826,2016,13624
2827,2015,13239
2828,2002,13196
2829,2018,13702
2830,2017,14810
2831,2004,14569
2832,2010,13932
2833,2000,12594
2834,2016,14963
2835,2008,11866
2836,2018,13026
2837,2001,13090
2838,2013,14121
2839,2002,14112
2840,2011,14022
2841,2014,14912
2842,2005,12468
2843,2000,12427
2844,2014,13377
2845,2000,13981
2846,2004,14160
2847,2003,14129
2848,2002,13743
2849,2005,11856
2850,2012,13429
2851,2015,15112
2852,2007,13651
2853,2007,13448
2854,2007,15571
2855,2005,15637
2856,2003,13240
2857,2001,14115
2858,2007,13706
2859,2000,13951
2860,2012,13518
2861,2011,12763
2862,2016,13303
2863,2000,12200
2864,2007,12744
2865,2014,13437
2866,2011,14866
2867,2015,14869
2868,2002,13974
2869,2005,14384
2870,2009,14178
2871,2002,14915
2872,2004,12882
2873,2001,12777
2874,2007,14879
2875,2007,13426
2876,2001,12035
2877,2008,12832
2878,2001,12896
2879,2001,14052
2880,2010,15190
2881,2015,15240
2882,2017,12644
2883,2004,13070
2884,2008,11589
2885,2005,12758
2886,2004,14710
2887,2017,14561
2888,2000,13828
2889,2009,13374
2890,2011,13764
2891,2009,13755
2892,2008,12063
2893,2011,14547
2894,2005,14107
2895,2006,13960
2896,2018,14928
2897,2011,13799
2898,2016,14370
2899,2011,15793
2900,2018,14069
2901,2008,13962
2902,2008,13468
2903,2018,14068
2904,2018,14803
2905,2011,13633
2906,2002,14065
2907,2000,14413
2908,2007,14443
2909,2003,13214
2910,2018,14652
2911,2002,15989
2912,2006,13320
2913,2000,13315
2914,2002,16536
2915,2015,12825
2916,2005,14525
2917,2006,12274
2918,2009,12171
2919,2017,13011
2920,2001,14385
2921,2009,13009
2922,2006,12704
2923,2015,14100
2924,2006,13618
2925,2001,15056
2926,2016,14990
2927,2003,13985
2928,2013,13581
2929,2003,12351
2930,2016,13103
2931,2007,13609
2932,2004,15095
2933,2005,13537
2934,2005,14025
2935,2003,12721
2936,2016,13348
2937,2011,14051
2938,2002,15268
2939,2011,13568
2940,2000,15149
2941,2004,14867
2942,2010,13190
2943,2011,15017
2944,2011,13709
2945,2008,15347
2946,2006,14262
2947,2010,13847
2948,2013,13210
2949,2012,13604
2950,2014,12173
2951,2015,13941
2952,2007,14141
2953,2006,13142
2954,2000,12336
2955,2015,14332
2956,2000,15567
2957,2005,14686
2958,2017,15415
2959,2004,15039
2960,2014,12023
2961,2007,14633
2962,2006,15867
2963,2016,15295
2964,2011,14045
2965,2017,13459
2966,2009,13323
2967,2013,12341
2968,2006,11927
2969,2004,14143
2970,2005,13490
2971,2010,13892
2972,2003,14882
2973,2017,14626
2974,2018,13808
2975,2012,13238
2976,2009,14189
2977,2010,13137
2978,2015,12631
2979,2004,14245
2980,2000,13366
2981,2011,12573
2982,2007,13790
2983,2005,13201
2984,2003,13562
2985,2018,15190
2986,2006,13288
2987,2012,11957
2988,2017,14450
2989,2001,13566
2990,2008,15716
2991,2018,14335
2992,2000,12441
2993,2015,14100
2994,2000,13373
2995,2013,12292
2996,2012,13895
2997,2001,15177
2998,2011,14273
2999,2000,13661
3000,2001,12308
3001,2011,15472
3002,2018,14531
3003,2009,14924
3004,2015,14626
3005,2014,13142
3006,2013,13546
3007,2000,14505
3008,2003,13121
3009,2015,13540
3010,2018,14448
3011,2007,13247
3012,2000,14146
3013,2002,14142
3014,2006,15410
3015,2012,13004
3016,2005,14401
3017,2004,12656
3018,2011,13011
3019,2017,15187
3020,2002,15254
3021,2000,14437
3022,2006,15925
3023,2002,12692
3024,2004,13476
3025,2012,12551
3026,2009,14956
3027,2005,14647
3028,2014,13898
3029,2018,14732
3030,2018,14453
3031,2007,12547
3032,2008,14219
3033,2001,12951
3034,2016,16953
3035,2014,14217
3036,2005,13188
3037,2010,13588
3038,2003,12742
3039,2003,14210
3040,2010,14082
3041,2008,13532
3042,2009,13548
3043,2009,15498
3044,2012,15637
3045,2007,13971
3046,2012,13959
3047,2001,12127
3048,2005,14027
3049,2013,13479
3050,2017,12747
3051,2003,12493
3052,2015,12847
3053,2009,13297
3054,2004,14609
3055,2016,13100
3056,2010,14092
3057,2000,14702
3058,2002,13500
3059,2013,13090
3060,2002,15263
3061,2003,15927
3062,2008,14924
3063,2017,13283
3064,2005,16358
3065,2004,16040
3066,2007,14604
3067,2008,14069
3068,2008,12537
3069,2008,13311
3070,2008,15442
3071,2015,16586
3072,2013,13467
3073,2001,14357
3074,2016,14995
3075,2007,13694
3076,2005,13696
3077,2014,15879
3078,2014,12814
3079,2007,14536
3080,2012,14746
3081,2004,13210
3082,2007,12205
3083,2003,13425
3084,2005,13500
3085,2016,13462
3086,2008,14230
3087,2013,12362
3088,2013,14664
3089,2012,13624
3090,2000,15037
3091,2015,14619
3092,2000,14217
3093,2002,13491
3094,2007,13607
3095,2012,13581
3096,2013,13402
3097,2002,14378
3098,2014,14905
3099,2010,12797
3100,2016,12198
3101,2008,13314
3102,2016,15371
3103,2007,14687
3104,2010,13735
3105,2015,14102
3106,2005,13889
3107,2005,14751
3108,2010,14656
3109,2009,12713
3110,2003,13701
3111,2008,13120
3112,2003,12445
3113,2004,13884
3114,2012,13228
3115,2002,13181
3116,2014,13424
3117,2006,14537
3118,2015,14704
3119,2007,13374
3120,2012,14822
3121,2003,13368
3122,2005,15228
3123,2013,12754
3124,2016,13050
3125,2006,14703
3126,2006,16205
3127,2010,13206
3128,2006,13902
3129,2016,12401
3130,2001,14989
3131,2005,14638
3132,2010,13607
3133,2005,13731
3134,2002,15253
3135,2000,14492
3136,2005,13136
3137,2006,14369
3138,2005,11852
3139,2014,13424
3140,2009,13427
3141,2000,12389
3142,2016,13858
3143,2007,14399
3144,2015,14300
3145,2014,13707
3146,2005,13887
3147,2005,13813
3148,2012,15867
3149,2000,13262
3150,2015,13174
3151,2011,12521
3152,2000,12941
3153,2014,14831
3154,2012,15086
3155,2010,12289
3156,2009,14459
3157,2007,14428
3158,2010,12755
3159,2006,14417
3160,2007,14527
3161,2012,13716
3162,2007,16712
3163,2011,13524
3164,2006,12727
3165,2015,12762
3166,2009,12121
3167,2010,13948
3168,2000,14166
3169,2007,14506
3170,2013,14192
3171,2009,13887
3172,2010,14024
3173,2007,11693
3174,2016,13500
3175,2006,14247
3176,2008,14029
3177,2007,13159
3178,2007,14142
3179,2006,15649
3180,2016,12777
3181,2002,15335
3182,2007,14599
3183,2003,15295
3184,2010,14215
3185,2011,12142
3186,2017,13059
3187,2010,14939
3188,2012,12949
3189,2015,14689
3190,2002,13674
3191,2006,14101
3192,2016,15533
3193,2014,14214
3194,2001,14995
3195,2003,15849
3196,2017,14639
3197,2018,13403
3198,2005,15049
3199,2008,13429
3200,2011,14074
3201,2010,12888
3202,2015,13954
3203,2008,15488
3204,2018,13567
3205,2016,13266
3206,2007,12778
3207,2000,13898
3208,2018,13142
3209,2009,14439
3210,2013,14583
3211,2015,15829
3212,2015,12421
3213,2015,13156
3214,2011,13295
3215,2001,14184
3216,2014,15593
3217,2006,13297
3218,2003,14989
3219,2000,14335
3220,2003,12967
